text,label,clean_text
Charlie looking like he's the one that made that 3.,2,Charlie looking like he's the one that made that 3.
RT @heyitskitten: I'm honestly surprised some of u guys have ever seen a pussy,1,RT @user I'm honestly surprised some of u guys have ever seen a pussy
Lmfaooooooooo bro RT @BrandNewAndrew: Strippers on twitter talking about how much money they made tonight. Like bitch i will rob you,1,Lmfaooooooooo bro RT @user Strippers on twitter talking about how much money they made tonight. Like bitch i will rob you
RT @BALTsneakerShow: Water is wet. RT @202SOLE: Nike DC is trash.,0,RT @user Water is wet. RT @user Nike DC is trash.
@EntMagazine @magisto @digitalskeptic we have a project that could lead into a military program but requires a full op mock up for testing,2,@user @user @user we have a project that could lead into a military program but requires a full op mock up for testing
LMAO RT @SagaciousQ: You a bitch. And Rihanna always gonna be badder than Kamehameha. @chrisbrown,1,LMAO RT @user You a bitch. And Rihanna always gonna be badder than Kamehameha. @user
"@InFaMouS_StAcKz hell no cause Brad still walked away like "" yeah i fucked that niggas bitch "" &#128514;",1,"@user hell no cause Brad still walked away like "" yeah i fucked that niggas bitch """
@juniorshabidoo also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep,2,@user also Nack which autocorrect changed so I'm putting my phone in the trash and going to sleep
"RT @JayDokter: ""@TwiterDeze_NUTS: Quote this with a funny caption http://t.co/XA48tCxiaO"" niggas gotta hit their side bitch with this in th&#8230;",1,"RT @user ""@user Quote this with a funny caption [URL]"" niggas gotta hit their side bitch with this in th"
My bird got a headache &#128527;&#128530;,2,My bird got a headache
RT @LynkinTheDog: @TNasty4Teen I do not love these hoes,1,RT @user @user I do not love these hoes
@TheRealDiamondJ I'm the type to put that bitch in a river so you can gtf out my locations lol,1,@user I'm the type to put that bitch in a river so you can gtf out my locations lol
@nathanmbennett2 lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.,1,@user lol she's always scheming dude. Jaime needs to keep his hoe on a leash....or I mean his sister lol.
@munro_molly no one cares bitch,1,@user no one cares bitch
"@Gertrude_Larue 
I is colored, Latino and some Jewish. When I move in, I don't ruin the neighborhood, I wipe it out!",2,"@user I is colored, Latino and some Jewish. When I move in, I don't ruin the neighborhood, I wipe it out!"
"How now, gung-ho?",2,"How now, gung-ho?"
Butters get all the hoes,1,Butters get all the hoes
no im not weezy bitch im wheezy from that chronic cough,1,no im not weezy bitch im wheezy from that chronic cough
"&#8220;@thatloserbrooke: why why why why why? https://t.co/hvn6knCE6D&#8221;.....""&#8221; @tianna_iacovone&#8221;you ain't kissing any bitch anytime soon",1,"@user why why why why why? [URL]#8221;....."" @user ain't kissing any bitch anytime soon"
These hoes ain't loyallll,1,These hoes ain't loyallll
@operationSAFE @GaltsGirl lived there and can attest to that. Trust them over any muzzie nation by a million light years,2,@user @user lived there and can attest to that. Trust them over any muzzie nation by a million light years
"&#8220;@DavetheBrave1: Watching #AttackofTitan on @adultswim&#8221; bro you a HAN for stealing my tweet, bitch ass nigga",1,"@user Watching #AttackofTitan on @user bro you a HAN for stealing my tweet, bitch ass nigga"
"I tell u this tho, if/when u nigger women start getting cornrows again...mannn just don't do it",1,"I tell u this tho, if/when u nigger women start getting cornrows again...mannn just don't do it"
I've never felt this comfortable around a crazy in my life. Ole cool crazy ass bitch. This my nigga right here.,1,I've never felt this comfortable around a crazy in my life. Ole cool crazy ass bitch. This my nigga right here.
@wiz_khaliefer97 @brandonescaler keep these hoes on yet toes ! Don't tell them nothing &#128514;,1,@user @user keep these hoes on yet toes ! Don't tell them nothing
@FixUpMayte @TheRealYoungZel @DivaMonRoe2uHoE I'm destroying this bitch dawg,1,@user @user @user I'm destroying this bitch dawg
RT @tekiaa_: I wasnt put on earth for a bitch not to like me&amp; I damn for sure dgaffff &#128540;&#128076;,1,RT @user I wasnt put on earth for a bitch not to like me I damn for sure dgaffff
RT @SochittaSal: Short bitches run sh!t.,1,RT @user Short bitches run sh!t.
&amp; fuck your bitch,1,fuck your bitch
I dont mess with sneaky ppl nd they hoe intentions,1,I dont mess with sneaky ppl nd they hoe intentions
"""@DevilGrimz: @VigxRArts you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway http://t.co/xUCcwoetmn",0,"""@user @user you're fucking gay, blacklisted hoe"" Holding out for #TehGodClan anyway [URL]"
RT @LiberalPhenom: Who on GZ's defense team is paying media to trash the prosecution constantly? @ThomasARoberts,2,RT @user Who on GZ's defense team is paying media to trash the prosecution constantly? @user
@Zhugstubble meet up eat bitch,1,@user meet up eat bitch
"I love when people bitch about athletes being payed to much.

Like they'd turn down millions

What the fuck ever!",1,I love when people bitch about athletes being payed to much. Like they'd turn down millions What the fuck ever!
"@RacistNegro69 @MrMooncricket fuck you, punk ass racist lil dick bitch. I've reported you fool.",1,"@user @user fuck you, punk ass racist lil dick bitch. I've reported you fool."
&#8220;@1muneyy: Had to unfollow that bitch .. thot bitch got me fired from Sonic&#8221;she must've tweeted,1,@user Had to unfollow that bitch .. thot bitch got me fired from Sonicshe must've tweeted
&#8220;@Deeiiggee: My dog like scratches at the floor before he lays down.. He's weird&#8221; buddy's normal your weird bitch,1,@user My dog like scratches at the floor before he lays down.. He's weird buddy's normal your weird bitch
"RT @JeffDuncan_: JSU coach Omar Johnson: ""It's what u do against the ball. U throw it, hit it, catch it. Doesn't matter if the Yankees are &#8230;",2,"RT @user JSU coach Omar Johnson: ""It's what u do against the ball. U throw it, hit it, catch it. Doesn't matter if the Yankees are"
So I we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so it's all good lol,1,So I we gotta find a new house because the land lord being a bitch but we getting a waaaay better house so it's all good lol
&#8220;@royalriahh: Fake bitches I don't want your hugs&#8221;,1,@user Fake bitches I don't want your hugs
Omg!!! You won't say it to my face! Stupid ass hoes talkin shit!!! Imma whoop her ass!!! *over dramatic teenage girls*,0,Omg!!! You won't say it to my face! Stupid ass hoes talkin shit!!! Imma whoop her ass!!! *over dramatic teenage girls*
bitches and subtweets lml,1,bitches and subtweets lml
My boyfriend is such a smart ass bitch watch yourself you wear the pants but I fucking unzip them. K.,1,My boyfriend is such a smart ass bitch watch yourself you wear the pants but I fucking unzip them. K.
Time to start listing to il spook,2,Time to start listing to il spook
"RT @_TrackStar15: I hate ""I'm my own WCW"" ass bitches &#58382;",1,"RT @user I hate ""I'm my own WCW"" ass bitches"
@AyMrCarter niggas be on pussy shit,1,@user niggas be on pussy shit
I remember them bitches lmaoo,1,I remember them bitches lmaoo
"Baby moanin , got me zone'nn &#128553; I want this bitch next me , pussy like ecstasy &#128166; .",1,"Baby moanin , got me zone'nn I want this bitch next me , pussy like ecstasy ."
Hoes always saying niggas hoes but they be the hoes &#128175;,1,Hoes always saying niggas hoes but they be the hoes
@Are_Ohh_Bee bitch see you then then bitch. And good luck to you.,1,@user bitch see you then then bitch. And good luck to you.
"If she makes a good sandwhich and she give a good blowy, wife dat hoe up. That way you can eat while she eatting",1,"If she makes a good sandwhich and she give a good blowy, wife dat hoe up. That way you can eat while she eatting"
You hoes give me more and more reasons everyday to stay my ass single for another 2 years,1,You hoes give me more and more reasons everyday to stay my ass single for another 2 years
I need a Belgian waffle and a couple bad bitches,1,I need a Belgian waffle and a couple bad bitches
@Huntermoore nigger!!,0,@user nigger!!
"RT @DogeTheDog: Wow
 Such banana
 So potassium 
 Much yellow http://t.co/xINHDwyTqS",2,RT @user Wow Such banana So potassium Much yellow [URL]
"@jacqueline_2015 I don't care if it's a ""saying"" calling someone a bitch is still calling someone a name.",1,"@user I don't care if it's a ""saying"" calling someone a bitch is still calling someone a name."
Bruh. pt. 2 jaxon1114 killed this hoe too last night while we was sleep. http://t.co/F1Choia21G,1,Bruh. pt. 2 jaxon1114 killed this hoe too last night while we was sleep. [URL]
"He's bitch keep looking at me

She choosing or nah?",1,He's bitch keep looking at me She choosing or nah?
These hoes going BROKE trying to look RICH. ACT your WAGE!,1,These hoes going BROKE trying to look RICH. ACT your WAGE!
Simply cani deal with a confrontation so I just back away when cunts get aw nasty towards me.. Changed a lot in the past few years tbh,1,Simply cani deal with a confrontation so I just back away when cunts get aw nasty towards me.. Changed a lot in the past few years tbh
Stay home then bitch fuck u,0,Stay home then bitch fuck u
"It's scheduled up already, tho #bitches&gt; #BryanCranston&gt; One tweet and he's got #JoePesci out there making fun of #stolenbases&gt; #BASEBALL",1,"It's scheduled up already, tho #bitches #BryanCranston One tweet and he's got #JoePesci out there making fun of #stolenbases #BASEBALL"
"""@PatrickQuelo: If yo girl cant have homeboys you a ol weak bitch ass nigga!""",1,"""@user If yo girl cant have homeboys you a ol weak bitch ass nigga!"""
RT @TuhhNaeee_x33: Meat Forevea selling a bitch out &#128514;&#128514;&#128514;&#128514;&#128553;,1,RT @user Meat Forevea selling a bitch out
Currently being hit with the jig. Word.,2,Currently being hit with the jig. Word.
Baseball isn't the same without the Yankees in the playoffs &amp; basketball isn't the same without the Lakers in em.,2,Baseball isn't the same without the Yankees in the playoffs basketball isn't the same without the Lakers in em.
@tina16_ that bitch gonna get a rug burn,1,@user that bitch gonna get a rug burn
"RT @TheOnlyReed: I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe",1,"RT @user I know ya friends tellin u, leave me for good, but fuck them hating ass hoes babe"
@MorbidMermaid I swear to god nigger you better still hang with me before work. You got my hype,0,@user I swear to god nigger you better still hang with me before work. You got my hype
"""If you're a bad bitch put your hands up high"" 
Every girl in the room starts waving there hands around.",1,"""If you're a bad bitch put your hands up high"" Every girl in the room starts waving there hands around."
"Likka downtown bitch at a secondline! RT @BallHawk_Carter: Man yeah that's ball game Teddy Bridgewater gettin in , we hit 0-3",1,"Likka downtown bitch at a secondline! RT @user Man yeah that's ball game Teddy Bridgewater gettin in , we hit 0-3"
Smokin stuntin. Riding round town wit a bitch so bad but she don't mean nothing,1,Smokin stuntin. Riding round town wit a bitch so bad but she don't mean nothing
I'm about to post my Charlie Clips vs Yung ill rap battle review in a few,2,I'm about to post my Charlie Clips vs Yung ill rap battle review in a few
Only negro to keep adding baby fat as they got older.,1,Only negro to keep adding baby fat as they got older.
""" i'd say im back to the old me but my old bitches would get excited "" &#128524;",1,""" i'd say im back to the old me but my old bitches would get excited """
@Fru_Iam I seen sum of it but I'm tryin see lox n mook,2,@user I seen sum of it but I'm tryin see lox n mook
RT @FoxNews: #FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy. #Election2014,2,RT @user #FoxNews projects that Wyoming Senator Mike Enzi will defeat Democratic challenger Charlie Hardy. #Election2014
RT @HighSociety26: These old hoes is madddd that @DrayaFace and @MalaysiaPargo slayed they attire!!! #BasketballWivesLA #DrayaMondays #Mala&#8230;,1,RT @user These old hoes is madddd that @user and @user slayed they attire!!! #BasketballWivesLA #DrayaMondays #Mala
"RT @TheHangingWire: don't EVER be ashamed of who you are. 

unless you a hoe... 

then be ashamed bitch.",1,RT @user don't EVER be ashamed of who you are. unless you a hoe... then be ashamed bitch.
"#IfThePurgeWasReal I'd be the best prostitute and madam EVER. Hey, if you got pussy, you shouldn't be broke, right? LMAO JK",1,"#IfThePurgeWasReal I'd be the best prostitute and madam EVER. Hey, if you got pussy, you shouldn't be broke, right? LMAO JK"
"@NOTJOHNROSS try being respectful, instead of acting like a fucking retard.",1,"@user try being respectful, instead of acting like a fucking retard."
RT @AndyMilonakis: I bet Beyonce's pussy tastes like a fresh caramel apple,1,RT @user I bet Beyonce's pussy tastes like a fresh caramel apple
"@HopeMcclintock I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way&#128514;",1,"@user I could've swore everyday was jus sayin I had all the hoes like 2 days ago! No I'm gay,What's next? I gotta baby on the way"
I'd rather be at school improving my life than sleeping at home #im #back #bitch,1,I'd rather be at school improving my life than sleeping at home #im #back #bitch
"This is my ""sup bitches"" face http://t.co/mqPqzLgCKf",1,"This is my ""sup bitches"" face [URL]"
Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.,1,Thoughts of her were good from sight and the worst when she opened her mouth.Moral of the story is they look sweet but these hoes sour bruh.
@justezzzee and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy,1,@user and your an annoying ass fuck boy he could of still meet up and fight somwhere else u can shut that bitch shit up fuck boy
I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.,1,I can't believe these ghetto fucks left this little kid next to me. He's now playing with fucking everything. Odds of his survival? Minimal.
It's still going ... I'm gonna start singing cause this nigga got the hoes http://t.co/tBSD5jBjzx,1,It's still going ... I'm gonna start singing cause this nigga got the hoes [URL]
Forgot how good I am at NHL13. Too bad @ChiefGaming is a pussy and wont buy it. Scared to get fuckin scraped.,1,Forgot how good I am at NHL13. Too bad @user is a pussy and wont buy it. Scared to get fuckin scraped.
"RT @PurelyFootball: Well done to @kimabakken who correctly answered Almeria. 26 yellow, and 1 red card so far this season.",2,"RT @user Well done to @user who correctly answered Almeria. 26 yellow, and 1 red card so far this season."
@tori_mills02 I believe that you fuckin can punk nigga bitch&#128520;&#128170;,0,@user I believe that you fuckin can punk nigga bitch
"@SaltyBlackBroad ma'am ...Did you clear that tweet with the @NAACP ? Careful they may brand you ""race traitor"" for the nerve of thinking&#9786;&#65039;",2,"@user ma'am ...Did you clear that tweet with the @user ? Careful they may brand you ""race traitor"" for the nerve of thinking"
RT @DrugsForSteph: wifey material doesn't come often.. so you better recognize when you have yourself a rider before you end up with a hoe,1,RT @user wifey material doesn't come often.. so you better recognize when you have yourself a rider before you end up with a hoe
@EricWithAHotDad faggot,1,@user faggot
Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.,1,Like bitch you're a man. That means You don't show fear or pain. You be strong when others can't.
"RT @JimNorton: . @WBCFredJr Was daddy still being an abusive rage-a-holic in hospice, or just making doody in his diapers like a good fag h&#8230;",1,"RT @user . @user Was daddy still being an abusive rage-a-holic in hospice, or just making doody in his diapers like a good fag h"
@DetroitPlayer @prettytreazure gotta be atleast 5'10 to call me a bitch lol,1,@user @user gotta be atleast 5'10 to call me a bitch lol
All I want for my birthday is a big booty hoe &#128526;&#128526;,1,All I want for my birthday is a big booty hoe
"RT @Curvables: This bitch arguing with my dad 
https://t.co/K0394O7Z8d",1,RT @user This bitch arguing with my dad [URL]
RT @LeBronVuitton: I'm not lickin that mini fro bitch&#128530;,1,RT @user I'm not lickin that mini fro bitch
@edouglas528 Quick game for Sox Yanks.....hope you get home soon,2,@user Quick game for Sox Yanks.....hope you get home soon
""" i spend my money how i want bitch its my business """,1,""" i spend my money how i want bitch its my business """
"RT @Heissarcastic: The nicer you are, the easier you're hurt. So just be a bitch",1,"RT @user The nicer you are, the easier you're hurt. So just be a bitch"
@NotEvanLarkin FaceTime me nigger,1,@user FaceTime me nigger
International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... http://t.co/XEzf7Cj5qT,2,International law enforcement operation disrupts Shylock banking malware - PCWorld: International law enforcem... [URL]
hahaha this dude on my timeline says bitch in EVERY tweet.hahaha I'm rollin at some of them lol,1,hahaha this dude on my timeline says bitch in EVERY tweet.hahaha I'm rollin at some of them lol
&#8220;@239rell: If you got paid 2million dollars to eat a nugget of shit would u eat it?&#8221; Smash that bitch,1,@user If you got paid 2million dollars to eat a nugget of shit would u eat it? Smash that bitch
&#8220;@medaOriginBitch: That one friend who you greet with an insult.&#8221; @MorbidMermaid @EvanBecker513 niggers,0,@user That one friend who you greet with an insult. @user @user niggers
There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job,1,There's gotta be like 20 white trash motherfuckers living in that house and I don't think any of them have a job
Can my school please fuckin remove these random ass trash cans in the middle of the hallway that I always fuckin run into,1,Can my school please fuckin remove these random ass trash cans in the middle of the hallway that I always fuckin run into
He only favorites your tweet about him to keep his other hoes happy,1,He only favorites your tweet about him to keep his other hoes happy
@SteveStockmanTX didnt you propose the brilliant idea of college students packing heat? You are a savant! #dumbass teabaggers,1,@user didnt you propose the brilliant idea of college students packing heat? You are a savant! #dumbass teabaggers
RT @leandr321: I'm one of those faggots who hates the word mines,1,RT @user I'm one of those faggots who hates the word mines
Wet bitches http://t.co/fm7UDyku,1,Wet bitches [URL]
"graham crackers with marshmallows, the little marshmallows and little chocolate bars and we can make s'mores, man.",2,"graham crackers with marshmallows, the little marshmallows and little chocolate bars and we can make s'mores, man."
darf retarded lol,1,darf retarded lol
Ay cuh its HOT AF . Im finna go buy yo bitch some ice cream . Lol,1,Ay cuh its HOT AF . Im finna go buy yo bitch some ice cream . Lol
RT @ProBirdRights: A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo&#8230;,2,RT @user A marry between a man and woman people sloppery slop;then what is prevent a bird from marriage my sandwich??? I'm in lo
I just be fucking these bitches these niggas be cuffin these hoes,1,I just be fucking these bitches these niggas be cuffin these hoes
Carrahs a bitch...,1,Carrahs a bitch...
"Step up in the club smoothly with the L in my hand, bitches know I'm a freak like the elephant man",1,"Step up in the club smoothly with the L in my hand, bitches know I'm a freak like the elephant man"
"""LOL, cripple!"" - Wendy Davis. RT @MailOnline: Scientists create remote-controlled chick to study shy penguins http://t.co/mT3B09Slod",2,"""LOL, cripple!"" - Wendy Davis. RT @user Scientists create remote-controlled chick to study shy penguins [URL]"
he not gay? no he just fuck with busted basic bitches lol,1,he not gay? no he just fuck with busted basic bitches lol
"I have to tell you a secret,
""your a stupid hoe""",1,"I have to tell you a secret, ""your a stupid hoe"""
RT @Shalewis09: Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.,2,RT @user Larry Elder is an Uncle Tom. I cannot believe how he is degrading a child.
@Ican_onlyb_Nika them bitches be smackin,1,@user them bitches be smackin
It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that,1,It pissrs me tf off when I call you back a half a second later nd you dont answer. You a bitch ass nigga for that
&#8220;@ClassicPict: http://t.co/ZStrqBpwpw&#8221; shit like this is retarded.,1,@user [URL]#8221; shit like this is retarded.
RT @GrvndBxrry: i hate when bitches brag bout how they bf put it down ........ Then they single .... &#128514;,1,RT @user i hate when bitches brag bout how they bf put it down ........ Then they single ....
@PacDaGoat neck TITTIES then pussy,1,@user neck TITTIES then pussy
Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die,1,Bond had the hoes and the money Bourne kicked ass no gadgets hawk always let a bitch die
every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.,1,every time I ask for something the waitress touches my knee till I'm done asking. That mean she tryna give a nigga some pussy don't it.
@JAYREIDOFFICIAL a nicca anxious to hear that shit my g,1,@user a nicca anxious to hear that shit my g
@AnastasiaPacana Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am,1,@user Iheinz201 stfu! she thinks your ugly and hard to look at! get the fuck out of chat faggot before i block you Oct 30th 1am
"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept.",2,"""@user [URL]"" a pissed lad past out. I would lick his dirty soles while he slept."
Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit,1,Fruit 2 O? Who tf does WOHS think they are Trynna serv a nigguh dat lame shit
@HanSolosSon bruh really rocking a toaster on his face lmaoooo he prolly got 0 bitches too man.,1,@user bruh really rocking a toaster on his face lmaoooo he prolly got 0 bitches too man.
I would probably still feel bad if you weren't such a bitch about it...,1,I would probably still feel bad if you weren't such a bitch about it...
These hoes everybody hoes lol go at any bitch bet u get her easy !,1,These hoes everybody hoes lol go at any bitch bet u get her easy !
"BROS BEFORE HOS! ... and there I was with my bros, without any hos..",1,"BROS BEFORE HOS! ... and there I was with my bros, without any hos.."
RT @ItsFoodPorn: Oreo Ice Cream Sandwiches http://t.co/8ha6Xac0h5,2,RT @user Oreo Ice Cream Sandwiches [URL]
I see thru all you fake bitches &amp; niggas.,1,I see thru all you fake bitches niggas.
These infected ass hoes think its okay to talk to other ppl boyfriend. Like that's not funny nor cute to pussy hop all over the place,1,These infected ass hoes think its okay to talk to other ppl boyfriend. Like that's not funny nor cute to pussy hop all over the place
Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down,1,Hoes always tryna say they look like a celebrity .... NO BITCH!!! You like the other hoe that love on krenshaw sit yo basic ass down
@alisha_serv thats wassup how u got bitches sending you booty pics tho lol,1,@user thats wassup how u got bitches sending you booty pics tho lol
@ThaReal_GaPeach got it! thanks Hun! ima text u,2,@user got it! thanks Hun! ima text u
God dam man that freestyle is so retarded that its fumny af omg,1,God dam man that freestyle is so retarded that its fumny af omg
Its bros ova hoes but wifey comes before ya bros,1,Its bros ova hoes but wifey comes before ya bros
RT @Mdizzle9000: this dumb bitch said....RT @MsVaVaVoom No matter what a man says the only way he'll truly respect you is if u hold out sex,1,RT @user this dumb bitch said....RT @user No matter what a man says the only way he'll truly respect you is if u hold out sex
@_TurnDownDre @Jordan__Grimes @kushdaddycorr @TRob_waddUP that's true idk why your even in this convo you dumb nigger attention whore,0,@user @user @user @user that's true idk why your even in this convo you dumb nigger attention whore
Why is it always the fat bitches talking shit?,1,Why is it always the fat bitches talking shit?
@bitchsides you're a bitch Ihy,1,@user you're a bitch Ihy
If a bitch don't taste her own &#128573; you shouldn't even dare eat it &#128567;,1,If a bitch don't taste her own you shouldn't even dare eat it
RT @notesforgirlz: When you see bae retweet or mention some hoe http://t.co/d4oPanpwZb,1,RT @user When you see bae retweet or mention some hoe [URL]
@Marilyn_Munster Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...,1,@user Ha!!!! The shyt niggas tell hoes 2 ho wanna be more...
I ont care cuz I got hoes. Dats rite I got plenty of em,1,I ont care cuz I got hoes. Dats rite I got plenty of em
RT @IcySoleOnline: Should of been a cork sole RT @Johnny_Blaz3: why is there no cork on the WTL XI?,2,RT @user Should of been a cork sole RT @user why is there no cork on the WTL XI?
"""@nohands_24: ""@20ToLife_: ""@nohands_24: ""@DejaaLeeann_: @B_Coleman2 swears I'm #1 man"" easily"" easily"" behind Austin"" nip?",2,"""@user ""@user ""@user ""@user @user swears I'm #1 man"" easily"" easily"" behind Austin"" nip?"
&#8220;@wwwobert_: B Oreo a stunt&#8221;come thru &#128293;&#128293;&#128293;,2,@user B Oreo a stuntcome thru
RT @SenorSteez: If you're a bad bitch why're you wearing sneakers?,1,RT @user If you're a bad bitch why're you wearing sneakers?
Look rich act poor and never trip over a bitch that ain't yours &#128175;,1,Look rich act poor and never trip over a bitch that ain't yours
Stay warm &#10052;&#65039;&#127744; #beanies #sweaterweather #booty4ever http://t.co/zPTCkqybAM,2,Stay warm #beanies #sweaterweather #booty4ever [URL]
I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol &#128514;&#128514;,1,I find it FUNNY ASF how people will try and tell you how you should live YOUR life. Like bitch! Stay in my shadows thank you lol
How you cry like a bitch every time me other Chiefs fans have friendly debates?????,1,How you cry like a bitch every time me other Chiefs fans have friendly debates?????
"Mitt Romney Gone take away weave if he become President, hoes gone be walkin around looking like Lil Bill &amp; Calliou...",1,"Mitt Romney Gone take away weave if he become President, hoes gone be walkin around looking like Lil Bill Calliou..."
@AndreBerto can't wait for more PEDS is that it? Roid munching faggot,0,@user can't wait for more PEDS is that it? Roid munching faggot
Chocolate cake is so trash.,1,Chocolate cake is so trash.
RT @ToyaMiani: The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime,0,RT @user The reason you called Jesus a monkey is because you knew he was not your color #Farrakhan#TheTime
@crystalkethry &#128680;&#128680;&#128680;&#128680;bad bitch w dreads alert,1,@user bad bitch w dreads alert
@ALaQuannD what you laughing at hoe,1,@user what you laughing at hoe
"RT @lamarXO: man these hoes so familiar, one minute on the team next minute they ain't with ya.",1,"RT @user man these hoes so familiar, one minute on the team next minute they ain't with ya."
"the type of pipe to put rhianna to sleep
excuse me that bitch been on my mind all week",1,the type of pipe to put rhianna to sleep excuse me that bitch been on my mind all week
Arroz con pollo,2,Arroz con pollo
@Dre_thinks that damn coach ain't never called back bitch ass,1,@user that damn coach ain't never called back bitch ass
"RT @WBeezy_: ""@Run_DRC: Its simple, dont be a hoe=dont worry about being exposed &#128540;"" fight me",1,"RT @user ""@user Its simple, dont be a hoe=dont worry about being exposed "" fight me"
I am so damn done dealing with hoes with kids. Puerto Rican dominican I don't care.,1,I am so damn done dealing with hoes with kids. Puerto Rican dominican I don't care.
RT @nunnie_babee: Smoke good weed with a bad bitch,1,RT @user Smoke good weed with a bad bitch
RT @MahoghanyXO: The world wouldn&#8217;t be as fun if hoes didn&#8217;t exist.,1,RT @user The world wouldnt be as fun if hoes didnt exist.
"#TweetLikePontiacHolmes&#160;
I do the Pontiac sprinkler...

Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga",0,#TweetLikePontiacHolmes I do the Pontiac sprinkler... Nigga nigga nigga nigga spic spic spic spic nigga nigga nigga nigga
"RT @JoeBudden: Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely pussy to the table is &#8230;",1,"RT @user Young, attractive, successful, supportive, faithful man w his own everything..u think bringing solely pussy to the table is"
"My bitches are related . They are ""kissing cousins"" . &#128557;&#128557;&#128514;",1,"My bitches are related . They are ""kissing cousins"" ."
Do as I say soo &#128545;&#128074; R muthaafuckin J hoe &#128514;&#128514;,1,Do as I say soo R muthaafuckin J hoe
@nightpurrowler niggah das gay,1,@user niggah das gay
"If you love somebody, you can't cheat, have hoes, do certain shit cause them limits type shit.",1,"If you love somebody, you can't cheat, have hoes, do certain shit cause them limits type shit."
"' And you know that I believe it , cause her pussy to mee... &#1041185;&#1041240; And she don't fuck with many niggahs , she don't fuck with any niggahs &#1041219; .",1,"' And you know that I believe it , cause her pussy to mee... And she don't fuck with many niggahs , she don't fuck with any niggahs ."
I'm starting to act Hollywood round this bitch,1,I'm starting to act Hollywood round this bitch
RT @elchavaloko: I can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin 2 himse&#8230;,1,RT @user I can see moose rockin himself back n forth in a corner of n empty room with his faggot hair all in his face sayin 2 himse
RT @TylerCarter4L: Hell yea bitch!!!,1,RT @user Hell yea bitch!!!
Weef fitm is that life fuck flappy bird,1,Weef fitm is that life fuck flappy bird
"RT @AlmightyVinny_: ""I'm a soft more""&#128514;&#128514;&#128557; hoes dumb man",1,"RT @user ""I'm a soft more"" hoes dumb man"
"@edwards_cait ghetto, driving a nice car, and not having to pay a lot for rent. I drive a Lexus, and pay little rent. Just saying.",2,"@user ghetto, driving a nice car, and not having to pay a lot for rent. I drive a Lexus, and pay little rent. Just saying."
RT @ATypicalFemaIe: when a bitch gets smart and I look too cute to be ratchet http://t.co/OoTtkUxKRA,1,RT @user when a bitch gets smart and I look too cute to be ratchet [URL]
@Tattoo_MyLife cuz the whole team trash,2,@user cuz the whole team trash
The heat will make you wanna put hands on a niggah &#128166;&#127386;&#128544;&#128072;,1,The heat will make you wanna put hands on a niggah
That depression shit trash.,1,That depression shit trash.
The Karate Kid is such a pussy,1,The Karate Kid is such a pussy
She a bird for that ... Shit was disrespectful! Then ran outside n left her man to get bossed on!,1,She a bird for that ... Shit was disrespectful! Then ran outside n left her man to get bossed on!
Broke bitches that talk shit those the ones that I stunt for &#128526;,1,Broke bitches that talk shit those the ones that I stunt for
@ChaldeanCutie really? @RileyAintShit @KILLSheredon @CHILDISHCUDl are my nudes trash?,2,@user really? @user @user @user are my nudes trash?
quote this with your best racist comment i need them for this white bitch comin at my black side llab,1,quote this with your best racist comment i need them for this white bitch comin at my black side llab
"""@CeleyNichole: @white_thunduh how come you never bring me food"" i dont have a car retard",1,"""@user @user how come you never bring me food"" i dont have a car retard"
