text,label,clean_text
@jkfldghi @Huntermoore long tittie no nipple havin ass bitch,1,@user @user long tittie no nipple havin ass bitch
@_travvv's pussy. http://t.co/aXm9PCw95T,1,@user pussy. [url]
RT @kostaskarelis: Cincy fans talk trash about the city of #CLE and then root for the @Cavs like they belong. #stillCLE #CLEallday #GoBrowns,2,rt @user cincy fans talk trash about the city of #cle and then root for the @user like they belong. #stillcle #cleallday #gobrowns
I love Liv when she gets ghetto,2,i love liv when she gets ghetto
"Lol Sam said ""Betty Boop"" is a hoe &#128514;",1,"lol sam said ""betty boop"" is a hoe"
Stevie J my nigga &#128175;&#128175; bitch be on ten,1,stevie j my nigga bitch be on ten
im wearing a sweater and it's ike 80 degrees in my house,2,im wearing a sweater and it's ike 80 degrees in my house
These niggas retarded... Lmfaoo,0,these niggas retarded... lmfaoo
RT @ayooo_moee: walk like a big bitch now.,1,rt @user walk like a big bitch now.
"It doesn't just affect kids. It affects the faculty, the staff, that work at these schools that are queer.",1,"it doesn't just affect kids. it affects the faculty, the staff, that work at these schools that are queer."
"Girls are so fucking grimy today, keep your vagina in your pants you dirty hoe",1,"girls are so fucking grimy today, keep your vagina in your pants you dirty hoe"
"RT @Dhoopin32: How other mfs tell me gm Damn Near every mornin , an my bitch don't even tell me Gm an she be wide TF awoke &#128530; wtf type shit &#8230;",1,"rt @user how other mfs tell me gm damn near every mornin , an my bitch don't even tell me gm an she be wide tf awoke wtf type shit"
I was such a pussy back then lol like its crazy,1,i was such a pussy back then lol like its crazy
STFU BORIS FAGJO! RT @Maxin_Betha Cause he a faggot!! Makes sense now right?? RT @ChannyMaraj Bran prolly real nurturing lol,0,stfu boris fagjo! rt @user cause he a faggot!! makes sense now right?? rt @user bran prolly real nurturing lol
"&#8220;@Godbody_ream: I couldn't hit a woman with a penis and pussy, I don't care how sexy or rich she is&#8221;&#128563;",1,"@user i couldn't hit a woman with a penis and pussy, i don't care how sexy or rich she is"
I grew up with niggahs don't trust no niggah no love for niggahs,1,i grew up with niggahs don't trust no niggah no love for niggahs
"I honestly don't understand why men love to bash the women that make them feel good. ""She sucked my dick soooo goood. She a ho!"" -__-",1,"i honestly don't understand why men love to bash the women that make them feel good. ""she sucked my dick soooo goood. she a ho!"" -__-"
RT @CapoToHeaven Niggas will cheat and not even know that bitch name. That shit aint cheating.,1,rt @user niggas will cheat and not even know that bitch name. that shit aint cheating.
Burritos are trash,2,burritos are trash
anybody remember that movie Thumbelina? I didn't noticed how flamin' the bird was until now,2,anybody remember that movie thumbelina? i didn't noticed how flamin' the bird was until now
"If you're gonna be a hoe, then don't look for relationships. you lost that privilege when you decided to be a hoe.",1,"if you're gonna be a hoe, then don't look for relationships. you lost that privilege when you decided to be a hoe."
Johnny Rebel - Quit your bitchin' nigger!: http://t.co/uCGhrY7zGe,0,johnny rebel - quit your bitchin' nigger!: [url]
@_xpriceless_ correction bitch yo illiterate ass wanna eat my pussy and I got some center street boys dat u can suck up nun major,1,@user correction bitch yo illiterate ass wanna eat my pussy and i got some center street boys dat u can suck up nun major
"Daniel, there's no cow tipping and hoe downs in Jackson... This city living lol",2,"daniel, there's no cow tipping and hoe downs in jackson... this city living lol"
#bad #ass #local #bitches,1,#bad #ass #local #bitches
&#128064; RT @Freegeezy17: This hoe got a school shirt on sucking dick &#128553;&#128553;&#128553;&#128553;&#128553;&#128553;,1,rt @user this hoe got a school shirt on sucking dick
It's winter up this bitch http://t.co/kYYckry6Qk,1,it's winter up this bitch [url]
@MissStef0318 @_MariaPetrova teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.,2,@user @user teabaggers weakening food and environmental regulations is infinitely more scary and lethal than terrorism.
"Idgaf if that's sounds illogical, this Twitter bitch.",1,"idgaf if that's sounds illogical, this twitter bitch."
"RT @TheAsaCrawford: You shoulda learned how to bake, cuz bitches love cake",1,"rt @user you shoulda learned how to bake, cuz bitches love cake"
"RT @TransaparenT: ""Hi mom, last night I was cunt slapping when you texted me about grandpas bypass, sorry I didn't get back to you until no&#8230;",1,"rt @user ""hi mom, last night i was cunt slapping when you texted me about grandpas bypass, sorry i didn't get back to you until no"
"RT @Oreo: @Honda Wow, and we thought we were the only ones with a luxurious interior #OreoLove #StufOfLegend",2,"rt @user @user wow, and we thought we were the only ones with a luxurious interior #oreolove #stufoflegend"
"@VNNForum These Marxist kikes promoted Anti-Semitism by creating this film, what was their incentive? They just promote their enemies.",2,"@user these marxist kikes promoted anti-semitism by creating this film, what was their incentive? they just promote their enemies."
@carterboy_leake @italian_montana @tyg235 chill your dad gets more bitches at school than you do griff,1,@user @user @user chill your dad gets more bitches at school than you do griff
&#128514; &#8220;@BossmobbE: Racist all month .. Fuck u honkey&#8221;,0,@user racist all month .. fuck u honkey
"' I'm hard to kill &#1041653; , I'm countin cake up with ma finest bitch &#1041636;&#1041636; . Take off her makeup and she still look like a finalist &#1041191;&#1043359; .",1,"' i'm hard to kill , i'm countin cake up with ma finest bitch . take off her makeup and she still look like a finalist ."
@KeyshawnSwag lol nigga them look like a combo of trash in your house &amp; trash at the dump,1,@user lol nigga them look like a combo of trash in your house trash at the dump
You just a Twitter hoe,1,you just a twitter hoe
RT @SassiSissy: This assholes mother should have shoved a coat hanger up her pussy &amp; gouged him to death when he was a harmless fetus http:&#8230;,1,rt @user this assholes mother should have shoved a coat hanger up her pussy gouged him to death when he was a harmless fetus http:
"Mother asked what I wanted for Christmas this year. Replied with for her to not go crazy, and my sister to not be a bitch.",1,"mother asked what i wanted for christmas this year. replied with for her to not go crazy, and my sister to not be a bitch."
RT @Pouyalilpou: this bitch is no help at all http://t.co/Fk5VZaLC54,1,rt @user this bitch is no help at all [url]
RT @NoChillPaz: That bitch is dirty http://t.co/gWvAnyKzoo,1,rt @user that bitch is dirty [url]
"RT @____LilRambo: &#8220;@Dollvsh_: I don't be fucking with NOBODY , cause most of these bitches got fake in they blood . &#9994;&#8221;and niggas",1,"rt @user @user i don't be fucking with nobody , cause most of these bitches got fake in they blood . and niggas"
These bitches really be out here on backpage hoe-ing &#128557;&#128557;&#128557; watch yo bitch she could be on there !,1,these bitches really be out here on backpage hoe-ing watch yo bitch she could be on there !
I'm 26 you bitch,1,i'm 26 you bitch
"@RainCaudillo word. Do any of ur decisions include anchor, feather, infinity sign, bird?",2,"@user word. do any of ur decisions include anchor, feather, infinity sign, bird?"
Beat the pussy in so well her shit still hurting from a week ago,1,beat the pussy in so well her shit still hurting from a week ago
@RichBum_Mitch say how you do that I got this lil bitch who ain't getting the memo,1,@user say how you do that i got this lil bitch who ain't getting the memo
Now da #Heat fans bacc y'all niccas kill me ain't tweeted shit all damn game,1,now da #heat fans bacc y'all niccas kill me ain't tweeted shit all damn game
@KILLDion @h_christianne politics isn't twitter coon lol,1,@user @user politics isn't twitter coon lol
RT @kidnoble: Olivia a bird for believing this shit. #ScandalABC,1,rt @user olivia a bird for believing this shit. #scandalabc
RT @Underchilde: *Goes into monkey bar to meet swingers*,2,rt @user *goes into monkey bar to meet swingers*
Can Charlie Crist pull one over on Rick Scott? Well he did pull one over on #floridaprimary dems tonite. #TPOT #Election2014,2,can charlie crist pull one over on rick scott? well he did pull one over on #floridaprimary dems tonite. #tpot #election2014
RT @YouNeed_Jasmine: I hate when ppl say hoes aren't loyal. They supposed to be? &#128514;,1,rt @user i hate when ppl say hoes aren't loyal. they supposed to be?
@FzRodl exception for Gilda Radner that bitch was funny,1,@user exception for gilda radner that bitch was funny
"Dont you talk when im talking, you better mute it hoe",1,"dont you talk when im talking, you better mute it hoe"
@bitchkrieg HBIC....... Head bitch in charge. Lol,1,@user hbic....... head bitch in charge. lol
RT @BenevolentDjinn: I hate seeing women carrying on about how they could fuck somebody's man. Ok??? Trashy ass bitch.,1,rt @user i hate seeing women carrying on about how they could fuck somebody's man. ok??? trashy ass bitch.
I got no respect for hoe shit,1,i got no respect for hoe shit
RT @WeAllKnowA: We all know a double faced bitch named Madison,1,rt @user we all know a double faced bitch named madison
@YungCofGOA @12YearsAHaitian need to start mcbob because Williams only shoot let him play with bird,2,@user @user need to start mcbob because williams only shoot let him play with bird
"http://t.co/wsIMDNbBJr now works on fancy telephones, so I am told. I have a clam phone that I call Mr. Clam that only ""texts"" and ""phones"".",2,"[url] now works on fancy telephones, so i am told. i have a clam phone that i call mr. clam that only ""texts"" and ""phones""."
"Hello October, you irrelevant bitch you no worries November coming &#128076;",1,"hello october, you irrelevant bitch you no worries november coming"
Yea randy that white 745 changed my whole mind that hoe nice,1,yea randy that white 745 changed my whole mind that hoe nice
"RT @MTVUK: #Directioners, 1D's @zaynmalik &amp; @Louis_Tomlinson monkey around on set of #StealMyGirl video: http://t.co/sOEbNlR8Re http://t.co&#8230;",2,"rt @user #directioners, 1d's @user @user monkey around on set of #stealmygirl video: [url] [url]#8230;"
Like keke say real niggas got a heart too it just take a real bitch for him to show it,1,like keke say real niggas got a heart too it just take a real bitch for him to show it
"RT @Matthops82: cc: Rosemary Lehmberg RT @ComedyCentral: &#8220;I'll show you how to chug a beer, motherf**ker!&#8221; #Beerfest http://t.co/1JNGk3MXfh",1,"rt @user cc: rosemary lehmberg rt @user i'll show you how to chug a beer, motherf**ker! #beerfest [url]"
Fuck these bitches RT @KingHorseDick: Stop women bashing RT @viaNAWF Them women don't exist in this generation.,1,fuck these bitches rt @user stop women bashing rt @user them women don't exist in this generation.
&#8220;@MannyKream_G: Birthday Weekend starts today&#8221; Shut yo hoe ass up,1,@user birthday weekend starts today shut yo hoe ass up
"I keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system.",2,"i keep running under trees or when birds fly to avoid their, erm, being targeted by their lack of a digestive system."
i have to be the taller older bitch,1,i have to be the taller older bitch
I'm drunk eat a fucking twat,1,i'm drunk eat a fucking twat
got like 4 hoes in my low pro,1,got like 4 hoes in my low pro
Bullying laws are for pussies.,1,bullying laws are for pussies.
Really Barnicle? OJ or Anthony Weiner? MJ is a clown show for #teabaggers and the rich. Come on #msnbc do you want good ratings? #morningjoe,1,really barnicle? oj or anthony weiner? mj is a clown show for #teabaggers and the rich. come on #msnbc do you want good ratings? #morningjoe
Must have been a light skin hoe &#8220;@CampaignMindy: Lmfao wtf she mean af &#128557;&#128557;&#8220;@TrickingGawd: HE WASNT READY BRUH RIP!! http://t.co/lJRqrdBMfi&#8221;&#8221;,0,must have been a light skin hoe @user lmfao wtf she mean af @user he wasnt ready bruh rip!! [url]#8221;
"RT @HuffingtonPost: Obama: ""I will always do what is necessary to protect the American people and defend against evolving threats to our ho&#8230;",2,"rt @user obama: ""i will always do what is necessary to protect the american people and defend against evolving threats to our ho"
@KingLister10 @Sweet_Loveeee @_ItsCheese that shit chunky lol,1,@user @user @user that shit chunky lol
"If ur bitch starts fukin yappin tae, ill make sure i break something vital. Warning: call polis with hazard that results in permanent damage",1,"if ur bitch starts fukin yappin tae, ill make sure i break something vital. warning: call polis with hazard that results in permanent damage"
"RT @RMcElhenney: New to the game but as I understand it, the first rule of soccer is ""whichever team acts more like a bitch shall be awarde&#8230;",1,"rt @user new to the game but as i understand it, the first rule of soccer is ""whichever team acts more like a bitch shall be awarde"
Drake gets the bitches,1,drake gets the bitches
@who__CHRISJONES @WhyYouSoShort who tf is chrisis jones. A nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin,1,@user @user who tf is chrisis jones. a nigga botta get his ass beat clearly bitch nigga u see real niggas conversatin
@triple6em96 @Hunglikerobby_ uh I think his mom loves him you fucking retard. I'm sure your gunna be so successful emilie. We all believe &#128521;,1,@user @user uh i think his mom loves him you fucking retard. i'm sure your gunna be so successful emilie. we all believe
Which expendable player can we put in with the sole objective of breaking Beverley's jaw?,2,which expendable player can we put in with the sole objective of breaking beverley's jaw?
"So let's see what you look like in the AM without the 10 filters and colored contact lenses, your followers are dying to know 

@uberfoxy",2,"so let's see what you look like in the am without the 10 filters and colored contact lenses, your followers are dying to know @user"
Lmao let these hoes be hoes ain't no Savin nem,0,lmao let these hoes be hoes ain't no savin nem
"""@Almightywayne__: Fuck Red Malone man bitch ass niggah"" could you please use complete sentences?",1,"""@user fuck red malone man bitch ass niggah"" could you please use complete sentences?"
You a pussy dawg @Pipe_Tyson,1,you a pussy dawg @user
@ZP3_ the little girl Tom Sawyer gets trapped in the cave along with Injun Joe and almost die. injun Joe dies and they find his treasure,2,@user the little girl tom sawyer gets trapped in the cave along with injun joe and almost die. injun joe dies and they find his treasure
"""@GEDMelle: 17 missed calls!!!! &#128544;&#128545;""Das yo P.O bitch twitter finna be screamn #FreeMoneyMelle",1,"""@user 17 missed calls!!!! ""das yo p.o bitch twitter finna be screamn #freemoneymelle"
RT @theChefBoyRD: My pussy popz Severely https://t.co/15IOQ7M0KF,1,rt @user my pussy popz severely [url]
I hate hoes,1,i hate hoes
World War Z is on Netflix yasssss bitch yasssss,1,world war z is on netflix yasssss bitch yasssss
Bored then a hoe in the auditorium &#128557;&#128299; hmu! http://t.co/V8tgqHEAg8,1,bored then a hoe in the auditorium hmu! [url]
OKC nigguh,1,okc nigguh
"RT @theyoungdread: Words go from babe to bitch, I love you to I hate you, I need you to forget you, you're my everything to you're nothing.",1,"rt @user words go from babe to bitch, i love you to i hate you, i need you to forget you, you're my everything to you're nothing."
"RT @backtoBRIality: &#8220;@OverlyLiked: ONLY REAL NIGGAS KNOW no matter how hungry you are, you better let these bitches cool off! http://t.co/T&#8230;",1,"rt @user @user only real niggas know no matter how hungry you are, you better let these bitches cool off! [url]#8230;"
He got hoes for sell! Shop with him! #lmfao #TrekGang http://t.co/iuCM6OEVy3,1,he got hoes for sell! shop with him! #lmfao #trekgang [url]
These hoes they loving the crewwww &#128564;,1,these hoes they loving the crewwww
RT @DFkinLopes: Your room bitch RT @MackinAintCeezy Tell me somethin dirty &#128520; http://t.co/0B0PZ8J4cM,1,rt @user your room bitch rt @user tell me somethin dirty [url]
"""@Bill215_: &#128175;&#128175;&#128175; RT @nel_ayden Bitches be wanting to act like niggas so bad &#128553;&#128553;&#128553; that shit aint cuteeeee"" but niggas act like bitches..",1,"""@user rt @user bitches be wanting to act like niggas so bad that shit aint cuteeeee"" but niggas act like bitches.."
RT @LilReese300: Errday I take chances real street nigga shit take chances by fuckin wit u nothin ass hoes sumtime lol...#300,1,rt @user errday i take chances real street nigga shit take chances by fuckin wit u nothin ass hoes sumtime lol...#300
@bitty_boop @Oreo cookies sound wonderful.,2,@user @user cookies sound wonderful.
RT @ConservativeLA: Let the Dem concern-trolling commence in earnest! Wagons ho!,2,rt @user let the dem concern-trolling commence in earnest! wagons ho!
"@rickahyatt @donaldbroom @Poysti 
That bastard Obama is giving them to the f-ing wetbacks.",1,@user @user @user that bastard obama is giving them to the f-ing wetbacks.
Fake tits? &#8220;@VelvetHoopD: A hoe??&#8220;@Steph_Badd: Can u guess what I was ? &#8220;@DJZeeti: Twitpic your halloween costumes&#8221; http://t.co/ECs7nlEkKa&#8221;&#8221;,2,fake tits? @user a hoe??@user can u guess what i was ? @user twitpic your halloween costumes [url]#8221;
"Just said cunt in front of this old lady, I kinda froze, then she yelled ""YEAH YOU TELL THAT CUNT!""
Is it too late in life to get adopted?",1,"just said cunt in front of this old lady, i kinda froze, then she yelled ""yeah you tell that cunt!"" is it too late in life to get adopted?"
Life is a bitch.... but I appreciate her mayne.,1,life is a bitch.... but i appreciate her mayne.
RT @noblockheads: CEO tells Daily Show &#8216;mentally retarded&#8217; could work for $2: &#8216;You&#8217;re worth what you&#8217;re worth&#8217; http://t.co/IdivWBjqPA,1,rt @user ceo tells daily show mentally retarded could work for $2: youre worth what youre worth [url]
"@MilitaryTimes That's what happens when you have pussies for presidents and generals, you have to fight the same war over and over again.",1,"@user that's what happens when you have pussies for presidents and generals, you have to fight the same war over and over again."
"Lot of my peeps playing 2nite, G playing against the heat, my nig Louie playing against Rutgers, and my girl tif playing in the WNBA finals",1,"lot of my peeps playing 2nite, g playing against the heat, my nig louie playing against rutgers, and my girl tif playing in the wnba finals"
"@Rellokid George didn't have a twitter called ""no limit nigga"" where he talked about fighting, drugs, guns, and bitches and hoes.",1,"@user george didn't have a twitter called ""no limit nigga"" where he talked about fighting, drugs, guns, and bitches and hoes."
@Cryystalina cuz people at work are bitches they shit talkers and yeah dude I need a girls night out -___-,1,@user cuz people at work are bitches they shit talkers and yeah dude i need a girls night out -___-
"@IHateStevenSing
I ain't to show bout dem colored diamonds you talk about on da radio. 
Any diamond you gets from a colored be stolen",2,@user i ain't to show bout dem colored diamonds you talk about on da radio. any diamond you gets from a colored be stolen
Keep it realer than the next bitch no need for u to ever sweat the next bitch indeed&#8252;&#65039;,1,keep it realer than the next bitch no need for u to ever sweat the next bitch indeed
Cay got her whole lit new clicc from her school &amp; be on that bitch shit too me like ? Okay but anyways WE still DEM GIRLZ,1,cay got her whole lit new clicc from her school be on that bitch shit too me like ? okay but anyways we still dem girlz
"Call me a dumb bitch but ion even know wtf ""Ebola"" is &#9995;&#128514;",1,"call me a dumb bitch but ion even know wtf ""ebola"" is"
"@CarelessOne92 weeknd dont save hoes b, idunno bout Drake",1,"@user weeknd dont save hoes b, idunno bout drake"
RT @BrosConfessions: Ungrateful bitches ... http://t.co/aQCGKBxkcm,1,rt @user ungrateful bitches ... [url]
"""Generate ASCII boxes with NodeJS"" all I see is the ability to bring flappy-bird in node via ASCII tubes and bird ^_^ http://t.co/lRJWDFhv7T",2,"""generate ascii boxes with nodejs"" all i see is the ability to bring flappy-bird in node via ascii tubes and bird ^_^ [url]"
RT @lonernigga: School is so pointless. I'm just trying to pass the class and get out this bitch,1,rt @user school is so pointless. i'm just trying to pass the class and get out this bitch
RT @CrooklynxDodger: When @MeechIsDEAD said &#8220;Fast bitch I call her Bizzy (busy) cause she only bone thugs&#8221; http://t.co/qs9XUeu1VA,1,rt @user when @user said fast bitch i call her bizzy (busy) cause she only bone thugs [url]
@Ashlynohma wtf I DMd you bitch,1,@user wtf i dmd you bitch
Talk about pussy power &#128530;,1,talk about pussy power
@SpecialEd24 gotta turn the hoe into housewife,1,@user gotta turn the hoe into housewife
&#8220;@CelebovickOTF: I hate a bitch that like to argue n shyt....:-)&#8221;,1,@user i hate a bitch that like to argue n shyt....:-)
Pull up on my ex make that bitch mad.,1,pull up on my ex make that bitch mad.
"Mother Nature is drunk again, this bitch knows how to party.",1,"mother nature is drunk again, this bitch knows how to party."
"RT @tonymoore: Found cheese cracker sandwiches in the cabinet, a year expired. Ate them anyway. If I die tonight, these will be the worst l&#8230;",2,"rt @user found cheese cracker sandwiches in the cabinet, a year expired. ate them anyway. if i die tonight, these will be the worst l"
"RT @Brandan420_: ""You smell like Weed..."" and bitch you smell like sober.",1,"rt @user ""you smell like weed..."" and bitch you smell like sober."
RT @taexchanae: momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches &#128514;,1,rt @user momma dee ain't loyal. you ain't pose to tell his main bitch bout his side bitches
@Articulate_Aura bitches don't know if they wanna play basketball or look sexy bro,1,@user bitches don't know if they wanna play basketball or look sexy bro
"RT @dixiealley: @TonyJRodriguez @WolfVanHalen Not a FOB fan nor in the know. But ""Fuck you fatty"" is a poor argument for anything after 5th&#8230;",1,"rt @user @user @user not a fob fan nor in the know. but ""fuck you fatty"" is a poor argument for anything after 5th"
I'm the pull bitch,1,i'm the pull bitch
@CapoDaAssHole wiz had a warrant like a bitch,1,@user wiz had a warrant like a bitch
"RT @MrNBAallday: Kobe calls Dwight Howard a ""bitch ass nigga"" &#128514;&#128514;

https://t.co/9l5E8kKW7D",1,"rt @user kobe calls dwight howard a ""bitch ass nigga"" [url]"
I think I just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier,1,i think i just gotta accept the fact that all these bitches gonna be hoes til they around the age of 27 and life will be a lot easier
I hate a don't get shit done ass nigguh,1,i hate a don't get shit done ass nigguh
"How Paul gonna pick up the ball after a score, and bitch to thevrefs and the Warriors bench without getting a T?",1,"how paul gonna pick up the ball after a score, and bitch to thevrefs and the warriors bench without getting a t?"
".@Straatvogels [street birds]: Homeless People Twittering in Amsterdam http://t.co/WruoCdVkJt via @HuffPostImpact
&#8853;http://t.co/DJgs6rGdfV",2,.@user [street birds]: homeless people twittering in amsterdam [url] via @user [url]
"RT @ImNeverChillin: BITCH FOR WHO, GAP? RT ""@porkhub: I'm a model Yall bitches can't tell me nothin"" http://t.co/LDOTnl5pNa",1,"rt @user bitch for who, gap? rt ""@user i'm a model yall bitches can't tell me nothin"" [url]"
RT @TheNudesGod: It kills me when Bitches think that just BC they got a low body count that they not a hoe,1,rt @user it kills me when bitches think that just bc they got a low body count that they not a hoe
"People, RT this picture far and wide, if for no other reason than it makes teabaggers with poor spelling really angry http://t.co/gygRzYCIjq",2,"people, rt this picture far and wide, if for no other reason than it makes teabaggers with poor spelling really angry [url]"
@SteveStockmanTX @toddstarnes oh I see. Part of a giant govt take over eh. Stockboy you are a joke of a representative. #dumb teabagger,1,@user @user oh i see. part of a giant govt take over eh. stockboy you are a joke of a representative. #dumb teabagger
"I swear, new bitches here me rap and its a WRAP !!",1,"i swear, new bitches here me rap and its a wrap !!"
Jihadis Turn Washington National Cathedral Into Mosque For Friday Prayers http://t.co/4AHp4t86bP #lnyhbt #ccot #teaparty #gop #tgdn,2,jihadis turn washington national cathedral into mosque for friday prayers [url] #lnyhbt #ccot #teaparty #gop #tgdn
Lebron Warm up jacket full then a bitch,1,lebron warm up jacket full then a bitch
"""Nah girl I ain't gon be able to make it, it's been tight since Russ loss his job"" you in the back like ""damn bitch really""",1,"""nah girl i ain't gon be able to make it, it's been tight since russ loss his job"" you in the back like ""damn bitch really"""
RT @netflix: Here's your first look at Charlie Cox as Matt Murdock in #Marvel's @Daredevil on #Netflix #NYCC http://t.co/SIYuCgok8J,2,rt @user here's your first look at charlie cox as matt murdock in #marvel's @user on #netflix #nycc [url]
@lettherainefall @Ann_E_Lizabeth and I are on our way to fuck your bitch,1,@user @user and i are on our way to fuck your bitch
"5 bags of chips, 3 Rice Krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh I'm good lol",2,"5 bags of chips, 3 rice krispies, 3 seeds, 3 gummies, a pop tart, some crackers, 3 powerades, and a water yuhhh i'm good lol"
RT @_____AL: Exactly. Don't be gettin no additional pussy for them soft ass tweets. Jus be you dude lol,1,rt @user exactly. don't be gettin no additional pussy for them soft ass tweets. jus be you dude lol
Two horny guys play with a sexy AV models trimmed pussy before they fuck&#160;her http://t.co/Y3sYBsVpV4,1,two horny guys play with a sexy av models trimmed pussy before they fuckher [url]
@kieffer_jason @zach_smith98 @NathannDevlin so why the fuck are still talking shit. You acting like a pussy ass nigga,0,@user @user @user so why the fuck are still talking shit. you acting like a pussy ass nigga
@meaghanyockey @DoltYourselfs @annacoman Thanks for saying hi today bitch!!,1,@user @user @user thanks for saying hi today bitch!!
RT @SomthinBoutSara: When I hear a baby cry at a restaurant I can literally feel my pussy slam a door closed and throw out the gone fishing&#8230;,1,rt @user when i hear a baby cry at a restaurant i can literally feel my pussy slam a door closed and throw out the gone fishing
@haylebopp Diaval gets a pass by virtue of mostly being a bird.,2,@user diaval gets a pass by virtue of mostly being a bird.
@BitchsLoveMosa do these bitches really love Mosa though #MosaGang http://t.co/0g1J8Bibpl,1,@user do these bitches really love mosa though #mosagang [url]
"RT @JewJitsuGrl: @AdmiralAckbar3 @00_jackie @Darknight420 @allahthefairy &#128073; @TayyibN &#128072;
Bring it bitch http://t.co/g7Yq2cH9Uk",1,rt @user @user @user @user @user @user bring it bitch [url]
"Lol lawwwddd that's why I aint fuck with jitt I never wanna be labeled a ""hoe""",1,"lol lawwwddd that's why i aint fuck with jitt i never wanna be labeled a ""hoe"""
@Orangeone4 @SteveWorks4You..biggest liars ever ...republican teabagger asshats like stockboy #pinoccio,1,@user @user liars ever ...republican teabagger asshats like stockboy #pinoccio
RT @VersaceSilk: When you and your boys discover a hoe https://t.co/nluZGQV3EQ,1,rt @user when you and your boys discover a hoe [url]
"""@thejudyann: annoying bitch that I love http://t.co/8oxlQvQBrC"" JUDYANN'S SO PRETTY!!!!!",1,"""@user annoying bitch that i love [url]"" judyann's so pretty!!!!!"
Can't beat a score of 12 on flappy bird #givingup,2,can't beat a score of 12 on flappy bird #givingup
"No wealth doesn't insulate from being called nigger. But still does improve empirical quality of life outcomes, phenomenally. @Dwight_Dale",1,"no wealth doesn't insulate from being called nigger. but still does improve empirical quality of life outcomes, phenomenally. @user"
RT @johntherealman: &#8220;@gingerash2013: My main bitch and my side bitch mad at me but I could give two fucks&#8221; #twofucks&#9996;&#65039; &#127911;&#127911;,1,rt @user @user my main bitch and my side bitch mad at me but i could give two fucks #twofucks
Vintage Gold and Diamond Engagement Ring / 10k yellow gold unique #ring Size 4.75 by VintageBaublesnBits http://t.co/iI0v4LbSQK via @Etsy,2,vintage gold and diamond engagement ring / 10k yellow gold unique #ring size 4.75 by vintagebaublesnbits [url] via @user
The undesirables RT @KingHorseDick: @viaNAWF &#128557;&#128557;&#128557;&#128557;&#128557; these bitches big bruh,1,the undesirables rt @user @user these bitches big bruh
"She threw that pussy in a circle, I wanted her to throw it in a pentagon tho",1,"she threw that pussy in a circle, i wanted her to throw it in a pentagon tho"
"Ummm.. These hoes need guidance, better yet a baptism",1,"ummm.. these hoes need guidance, better yet a baptism"
"Sweet baby birds, you crack me up. ~~ Houston Foodlovers http://t.co/2Idh4BatO1",2,"sweet baby birds, you crack me up. ~~ houston foodlovers [url]"
@NayNooski @kboavz which one bobby bitch or hot nigga?,1,@user @user which one bobby bitch or hot nigga?
"@BGALLY17 so ur faggot teammate @BrandonPrust8 hits someone late like that and U say he's yapping and yelling, u guys def 69 in the room",0,"@user so ur faggot teammate @user hits someone late like that and u say he's yapping and yelling, u guys def 69 in the room"
Honestly I think I would trash that young man. And I'll fuck his bitch. And I'll smack his mother. Prolly shot his ugly ass dog,1,honestly i think i would trash that young man. and i'll fuck his bitch. and i'll smack his mother. prolly shot his ugly ass dog
@_WORDtotheWISE how many times did you listen to that pussy song today?,1,@user how many times did you listen to that pussy song today?
@poak_ he was no more a cunt with a shitty attitude than Apex or Pamaj or Banks.,1,@user he was no more a cunt with a shitty attitude than apex or pamaj or banks.
RT @burnthewitchxo: I probably am mentally retarded,1,rt @user i probably am mentally retarded
Them chicks tried.to put me under the fire lol! I'm not a dirt bag courting with a dumb hoe though.,1,them chicks tried.to put me under the fire lol! i'm not a dirt bag courting with a dumb hoe though.
I wouldn't fuk a lot of u bitches .. #RealTalk,1,i wouldn't fuk a lot of u bitches .. #realtalk
All you hoes middle name isn't Nicole &#128530; The jig is up..,1,all you hoes middle name isn't nicole the jig is up..
"""I can't handle no liquor... But these bitches can't handle meeedd"" - Chief Sosa",1,"""i can't handle no liquor... but these bitches can't handle meeedd"" - chief sosa"
@_BradleyC skate 2 trash :(:( skate 3 had goat DLC,2,@user skate 2 trash :(:( skate 3 had goat dlc
@LexVan13 go back to nigeria faggot,0,@user go back to nigeria faggot
RT @NatexHate: Fuck that cock sucker hulk hogan put him in camel clutch fuck his ass make him humble #bitch,1,rt @user fuck that cock sucker hulk hogan put him in camel clutch fuck his ass make him humble #bitch
this one bitch dont feel the same no more an henny dont really kill the pain no moree,1,this one bitch dont feel the same no more an henny dont really kill the pain no moree
Nigga Tyrese on Walking Dead is a bitch smh,1,nigga tyrese on walking dead is a bitch smh
RT @Mr1738: RT @ItsJustThai: All that weave turning you bitches into horses http://t.co/3OzXUd8YTD,1,rt @user rt @user all that weave turning you bitches into horses [url]
